day_in_month_sin,calendar_week_sin,weekday_sin,dayofyear_sin,month_sin,day_in_month_cos,calendar_week_cos,weekday_cos,dayofyear_cos,month_cos,nb_days_since_last_survey,Datum_dt,CDU_CSU,SPD,GRUENE,FDP,LINKE,PIRATEN,AfD,Linke_PDS,PDS,REP_DVU,Sonstige
-0.8660254037844384,-0.5680647467311559,-0.433883739117558,-0.6486295610349818,-0.5000000000000004,-0.5000000000000004,0.8229838658936564,-0.9009688679024191,0.7611042586607744,0.8660254037844384,11,2015-11-20,37.0,25.0,10.0,5.0,8.0,0.0,9.0,0.0,0.0,0.0,6.0
-0.587785252292473,-0.12053668025532363,-0.433883739117558,-0.22192151300416674,-2.4492935982947064e-16,-0.8090169943749475,0.992708874098054,-0.9009688679024191,0.9750645322571945,1.0,28,2015-12-18,38.0,24.0,10.0,4.0,8.0,0.0,10.0,0.0,0.0,0.0,6.0
0.9510565162951536,0.12053668025532305,-0.9749279121818235,0.15430882066428117,0.49999999999999994,-0.30901699437494734,0.992708874098054,-0.2225209339563146,0.9880226656636976,0.8660254037844387,22,2016-01-09,33.0,23.0,11.0,5.0,9.0,0.0,14.0,0.0,0.0,0.0,5.0
5.66553889764798e-16,0.23931566428755774,-0.433883739117558,0.255353295116187,0.49999999999999994,-1.0,0.970941817426052,-0.9009688679024191,0.9668478136052776,0.8660254037844387,6,2016-01-15,37.0,25.0,10.0,4.0,8.0,0.0,10.0,0.0,0.0,0.0,6.0
0.9510565162951535,0.5680647467311558,-0.9749279121818235,0.5947266869607634,0.8660254037844386,0.30901699437494745,0.8229838658936564,-0.2225209339563146,0.8039279618328212,0.5000000000000001,22,2016-02-06,32.0,21.0,13.0,6.0,9.0,0.0,15.0,0.0,0.0,0.0,4.0
-0.743144825477394,0.8229838658936564,-0.433883739117558,0.8311706263658079,0.8660254037844386,0.6691306063588585,0.5680647467311559,-0.9009688679024191,0.5560174366570446,0.5000000000000001,20,2016-02-26,37.0,23.0,11.0,6.0,8.0,0.0,10.0,0.0,0.0,0.0,5.0
-0.20791169081775898,0.8854560256532099,0.0,0.8587639582758029,0.8660254037844386,0.9781476007338057,0.4647231720437686,1.0,0.5123714121284237,0.5000000000000001,3,2016-02-29,36.0,23.0,10.0,6.0,9.0,0.0,11.0,0.0,0.0,0.0,5.0
0.40673664307580015,0.8854560256532099,0.9749279121818236,0.8758917051442429,1.0,0.9135454576426009,0.4647231720437686,-0.22252093395631434,0.48250774176121847,6.123233995736766e-17,2,2016-03-02,35.0,24.0,10.0,5.0,9.0,0.0,12.0,0.0,0.0,0.0,5.0
0.7431448254773945,0.9350162426854148,-0.433883739117558,0.9398560579418954,1.0,-0.6691306063588579,0.35460488704253557,-0.9009688679024191,0.3415707691678556,6.123233995736766e-17,9,2016-03-11,33.0,22.0,12.0,6.0,9.0,0.0,13.0,0.0,0.0,0.0,5.0
-0.9510565162951536,0.992708874098054,0.43388373911755823,0.9922222094179323,1.0,0.30901699437494723,0.120536680255323,-0.900968867902419,0.12447926388678915,6.123233995736766e-17,13,2016-03-24,34.0,22.0,12.0,7.0,8.0,0.0,13.0,0.0,0.0,0.0,4.0
0.8660254037844386,0.992708874098054,0.7818314824680297,0.9966589017541702,0.8660254037844388,0.5000000000000001,-0.1205366802553229,0.6234898018587336,-0.08167639533042242,-0.4999999999999998,12,2016-04-05,33.0,20.0,13.0,6.0,8.0,0.0,15.0,0.0,0.0,0.0,5.0
0.9945218953682734,0.992708874098054,-0.433883739117558,0.9911140639934547,0.8660254037844388,-0.10452846326765333,-0.1205366802553229,-0.9009688679024191,-0.1330147065341959,-0.4999999999999998,3,2016-04-08,34.0,22.0,13.0,5.0,9.0,0.0,12.0,0.0,0.0,0.0,5.0
-0.9945218953682733,0.9350162426854149,-0.433883739117558,0.9307239310379795,0.8660254037844388,-0.10452846326765423,-0.35460488704253545,-0.9009688679024191,-0.36572252349726897,-0.4999999999999998,14,2016-04-22,33.0,21.0,12.0,7.0,8.0,0.0,14.0,0.0,0.0,0.0,5.0
-0.8660254037844384,0.6631226582407952,-0.433883739117558,0.6551563572090853,0.49999999999999994,-0.5000000000000004,-0.7485107481711012,-0.9009688679024191,-0.7554933140726803,-0.8660254037844387,28,2016-05-20,32.0,21.0,12.0,7.0,9.0,0.0,15.0,0.0,0.0,0.0,4.0
0.8660254037844388,0.35460488704253584,-0.433883739117558,0.3456123126707335,1.2246467991473532e-16,-0.4999999999999998,-0.9350162426854147,-0.9009688679024191,-0.9383773917408641,-1.0,21,2016-06-10,33.0,22.0,11.0,6.0,9.0,0.0,14.0,0.0,0.0,0.0,5.0
-0.4067366430758002,0.23931566428755766,-0.433883739117558,0.23030567023061221,1.2246467991473532e-16,-0.9135454576426009,-0.970941817426052,-0.9009688679024191,-0.9731183372332619,-1.0,7,2016-06-17,31.0,21.0,14.0,7.0,9.0,0.0,14.0,0.0,0.0,0.0,4.0
0.20791169081775931,-3.216245299353273e-16,-0.433883739117558,-0.008606996888688009,-0.4999999999999998,0.9781476007338057,-1.0,-0.9009688679024191,-0.9999629591162655,-0.8660254037844388,14,2016-07-01,39.0,24.0,11.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,5.0
0.7431448254773941,-0.12053668025532283,0.0,-0.060213277365792774,-0.4999999999999998,0.6691306063588583,-0.992708874098054,1.0,-0.9981855344718586,-0.8660254037844388,3,2016-07-04,34.0,21.0,13.0,7.0,7.0,0.0,14.0,0.0,0.0,0.0,4.0
0.9945218953682733,-0.12053668025532283,0.43388373911755823,-0.11165900712169442,-0.4999999999999998,0.10452846326765344,-0.992708874098054,-0.900968867902419,-0.9937465804361781,-0.8660254037844388,3,2016-07-07,34.0,22.0,13.0,6.0,9.0,0.0,12.0,0.0,0.0,0.0,4.0
5.66553889764798e-16,-0.23931566428755746,-0.433883739117558,-0.2470221804809353,-0.4999999999999998,-1.0,-0.9709418174260521,-0.9009688679024191,-0.9690098257244063,-0.8660254037844388,8,2016-07-15,33.0,22.0,14.0,6.0,8.0,0.0,12.0,0.0,0.0,0.0,5.0
